data_captura,codigo_insumo,descricao_insumo,unidade,preco_mediano,uf,data_referencia,desonerado
2026-06-12,00000088,Pedreiro (horista),H,17.54,SC,2020-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,12.78,SC,2020-12,True
2026-06-12,00000120,Pintor (horista),H,17.04,SC,2020-12,True
2026-06-12,00000246,Eletricista (horista),H,18.12,SC,2020-12,True
2026-06-12,00000247,Encanador (horista),H,17.51,SC,2020-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,17.72,SC,2020-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.52,SE,2020-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,63.31,SE,2020-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,56.29,SE,2020-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,6.03,SE,2020-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,454.07,SE,2020-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.68,SE,2020-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.53,SE,2020-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,8.48,SE,2020-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.76,SE,2020-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,10.47,SE,2020-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,15.63,SE,2020-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.83,SE,2020-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,24.8,SE,2020-12,True
2026-06-12,00000088,Pedreiro (horista),H,17.48,SE,2020-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,12.65,SE,2020-12,True
2026-06-12,00000120,Pintor (horista),H,16.88,SE,2020-12,True
2026-06-12,00000246,Eletricista (horista),H,18.29,SE,2020-12,True
2026-06-12,00000247,Encanador (horista),H,17.64,SE,2020-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,17.42,SE,2020-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.52,SP,2020-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,63.26,SP,2020-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,56.59,SP,2020-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,5.96,SP,2020-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,456.64,SP,2020-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.7,SP,2020-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.55,SP,2020-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,8.36,SP,2020-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.74,SP,2020-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,10.64,SP,2020-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,15.61,SP,2020-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.85,SP,2020-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,24.71,SP,2020-12,True
2026-06-12,00000088,Pedreiro (horista),H,17.35,SP,2020-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,12.69,SP,2020-12,True
2026-06-12,00000120,Pintor (horista),H,17.01,SP,2020-12,True
2026-06-12,00000246,Eletricista (horista),H,18.39,SP,2020-12,True
2026-06-12,00000247,Encanador (horista),H,17.29,SP,2020-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,17.52,SP,2020-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.52,TO,2020-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,62.81,TO,2020-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,55.6,TO,2020-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,5.98,TO,2020-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,452.78,TO,2020-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.63,TO,2020-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.56,TO,2020-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,8.51,TO,2020-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.75,TO,2020-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,10.58,TO,2020-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,15.6,TO,2020-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.85,TO,2020-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,24.62,TO,2020-12,True
2026-06-12,00000088,Pedreiro (horista),H,17.5,TO,2020-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,12.73,TO,2020-12,True
2026-06-12,00000120,Pintor (horista),H,16.77,TO,2020-12,True
2026-06-12,00000246,Eletricista (horista),H,17.93,TO,2020-12,True
2026-06-12,00000247,Encanador (horista),H,17.65,TO,2020-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,17.47,TO,2020-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.66,AC,2021-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,79.11,AC,2021-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,70.47,AC,2021-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,7.53,AC,2021-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,566.93,AC,2021-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,3.4,AC,2021-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.92,AC,2021-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,10.68,AC,2021-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,2.2,AC,2021-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,13.47,AC,2021-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,19.62,AC,2021-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,1.05,AC,2021-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,31.37,AC,2021-12,True
2026-06-12,00000088,Pedreiro (horista),H,22.38,AC,2021-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,15.71,AC,2021-12,True
2026-06-12,00000120,Pintor (horista),H,21.42,AC,2021-12,True
2026-06-12,00000246,Eletricista (horista),H,23.25,AC,2021-12,True
2026-06-12,00000247,Encanador (horista),H,22.1,AC,2021-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,22.17,AC,2021-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.57,AL,2021-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,68.45,AL,2021-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,59.61,AL,2021-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,6.4,AL,2021-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,486.96,AL,2021-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.81,AL,2021-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.64,AL,2021-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,8.91,AL,2021-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.9,AL,2021-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,11.37,AL,2021-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,16.49,AL,2021-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.89,AL,2021-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,26.42,AL,2021-12,True
2026-06-12,00000088,Pedreiro (horista),H,18.79,AL,2021-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,13.37,AL,2021-12,True
2026-06-12,00000120,Pintor (horista),H,18.12,AL,2021-12,True
2026-06-12,00000246,Eletricista (horista),H,19.47,AL,2021-12,True
2026-06-12,00000247,Encanador (horista),H,18.5,AL,2021-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,18.94,AL,2021-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.55,AM,2021-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,68.1,AM,2021-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,59.38,AM,2021-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,6.38,AM,2021-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,484.02,AM,2021-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.88,AM,2021-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.65,AM,2021-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,8.95,AM,2021-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.87,AM,2021-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,11.38,AM,2021-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,16.35,AM,2021-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.89,AM,2021-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,26.46,AM,2021-12,True
2026-06-12,00000088,Pedreiro (horista),H,18.95,AM,2021-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,13.42,AM,2021-12,True
2026-06-12,00000120,Pintor (horista),H,18.15,AM,2021-12,True
2026-06-12,00000246,Eletricista (horista),H,19.22,AM,2021-12,True
2026-06-12,00000247,Encanador (horista),H,18.87,AM,2021-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,18.58,AM,2021-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.56,AP,2021-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,67.97,AP,2021-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,60.24,AP,2021-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,6.46,AP,2021-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,484.73,AP,2021-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.84,AP,2021-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.63,AP,2021-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,9.02,AP,2021-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.9,AP,2021-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,11.3,AP,2021-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,16.49,AP,2021-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.89,AP,2021-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,26.22,AP,2021-12,True
2026-06-12,00000088,Pedreiro (horista),H,18.57,AP,2021-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,13.49,AP,2021-12,True
2026-06-12,00000120,Pintor (horista),H,18.04,AP,2021-12,True
2026-06-12,00000246,Eletricista (horista),H,19.52,AP,2021-12,True
2026-06-12,00000247,Encanador (horista),H,18.79,AP,2021-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,18.98,AP,2021-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.56,BA,2021-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,67.03,BA,2021-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,60.9,BA,2021-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,6.34,BA,2021-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,480.49,BA,2021-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.83,BA,2021-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.64,BA,2021-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,9.12,BA,2021-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.88,BA,2021-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,11.28,BA,2021-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,16.53,BA,2021-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.89,BA,2021-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,25.86,BA,2021-12,True
2026-06-12,00000088,Pedreiro (horista),H,18.87,BA,2021-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,13.57,BA,2021-12,True
2026-06-12,00000120,Pintor (horista),H,18.14,BA,2021-12,True
2026-06-12,00000246,Eletricista (horista),H,19.4,BA,2021-12,True
2026-06-12,00000247,Encanador (horista),H,18.57,BA,2021-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,18.97,BA,2021-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.57,CE,2021-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,68.08,CE,2021-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,59.3,CE,2021-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,6.3,CE,2021-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,480.58,CE,2021-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.81,CE,2021-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.64,CE,2021-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,9.04,CE,2021-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.88,CE,2021-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,11.23,CE,2021-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,16.49,CE,2021-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.91,CE,2021-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,26.07,CE,2021-12,True
2026-06-12,00000088,Pedreiro (horista),H,18.85,CE,2021-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,13.31,CE,2021-12,True
2026-06-12,00000120,Pintor (horista),H,18.09,CE,2021-12,True
2026-06-12,00000246,Eletricista (horista),H,19.29,CE,2021-12,True
2026-06-12,00000247,Encanador (horista),H,18.51,CE,2021-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,18.59,CE,2021-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.56,DF,2021-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,66.87,DF,2021-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,59.53,DF,2021-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,6.31,DF,2021-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,492.67,DF,2021-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.81,DF,2021-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.67,DF,2021-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,8.91,DF,2021-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.89,DF,2021-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,11.37,DF,2021-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,16.38,DF,2021-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.9,DF,2021-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,26.1,DF,2021-12,True
2026-06-12,00000088,Pedreiro (horista),H,18.8,DF,2021-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,13.52,DF,2021-12,True
2026-06-12,00000120,Pintor (horista),H,18.16,DF,2021-12,True
2026-06-12,00000246,Eletricista (horista),H,19.62,DF,2021-12,True
2026-06-12,00000247,Encanador (horista),H,18.96,DF,2021-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,18.94,DF,2021-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.57,ES,2021-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,66.92,ES,2021-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,60.6,ES,2021-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,6.4,ES,2021-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,488.52,ES,2021-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.84,ES,2021-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.65,ES,2021-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,8.98,ES,2021-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.88,ES,2021-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,11.13,ES,2021-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,16.29,ES,2021-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.9,ES,2021-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,26.08,ES,2021-12,True
2026-06-12,00000088,Pedreiro (horista),H,18.85,ES,2021-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,13.66,ES,2021-12,True
2026-06-12,00000120,Pintor (horista),H,18.15,ES,2021-12,True
2026-06-12,00000246,Eletricista (horista),H,19.62,ES,2021-12,True
2026-06-12,00000247,Encanador (horista),H,18.98,ES,2021-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,18.77,ES,2021-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.56,GO,2021-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,67.98,GO,2021-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,59.66,GO,2021-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,6.33,GO,2021-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,488.98,GO,2021-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.81,GO,2021-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.65,GO,2021-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,8.94,GO,2021-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.85,GO,2021-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,11.15,GO,2021-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,16.29,GO,2021-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.89,GO,2021-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,26.49,GO,2021-12,True
2026-06-12,00000088,Pedreiro (horista),H,18.56,GO,2021-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,13.31,GO,2021-12,True
2026-06-12,00000120,Pintor (horista),H,17.79,GO,2021-12,True
2026-06-12,00000246,Eletricista (horista),H,19.54,GO,2021-12,True
2026-06-12,00000247,Encanador (horista),H,18.86,GO,2021-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,19.02,GO,2021-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.56,MA,2021-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,66.83,MA,2021-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,59.13,MA,2021-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,6.39,MA,2021-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,489.99,MA,2021-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.88,MA,2021-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.67,MA,2021-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,9.0,MA,2021-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.87,MA,2021-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,11.3,MA,2021-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,16.39,MA,2021-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.9,MA,2021-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,26.3,MA,2021-12,True
2026-06-12,00000088,Pedreiro (horista),H,18.98,MA,2021-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,13.64,MA,2021-12,True
2026-06-12,00000120,Pintor (horista),H,17.89,MA,2021-12,True
2026-06-12,00000246,Eletricista (horista),H,19.73,MA,2021-12,True
2026-06-12,00000247,Encanador (horista),H,18.88,MA,2021-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,18.77,MA,2021-12,True
2026-06-12,00001379,Cimento portland composto cp ii-32,KG,0.54,MG,2021-12,True
2026-06-12,00000370,"Areia media - posto jazida/fornecedor (retirado na jazida, sem transporte)",M3,64.92,MG,2021-12,True
2026-06-12,00004721,"Pedra britada n. 1 (9,5 a 19 mm) posto pedreira/fornecedor, sem frete",M3,57.73,MG,2021-12,True
2026-06-12,00000114,"Aco ca-50, 10,0 mm, ou ca-60, linear, vergalhao",KG,6.01,MG,2021-12,True
2026-06-12,00007258,Tijolo ceramico macico comum *5 x 10 x 20* cm (l x a x c),MIL,459.73,MG,2021-12,True
2026-06-12,00007271,Bloco de concreto estrutural 14 x 19 x 39 cm,UN,2.72,MG,2021-12,True
2026-06-12,00003402,"Telha ceramica tipo francesa, comprimento de cerca de 40 cm",UN,1.55,MG,2021-12,True
2026-06-12,00005318,"Tubo pvc soldavel, classe 15, dn 50 mm, para agua fria (nbr 5648)",M,8.54,MG,2021-12,True
2026-06-12,00001014,"Cabo de cobre flexivel isolado, 2,5 mm2, anti-chama 450/750 v",M,1.77,MG,2021-12,True
2026-06-12,00004812,"Disjuntor termomagnetico monopolar padrao din, 10a a 32a",UN,10.76,MG,2021-12,True
2026-06-12,00001287,"Tinta latex acrilica premium, cor branco fosco",L,15.48,MG,2021-12,True
2026-06-12,00001382,Argamassa colante ac-i para assentamento de placas ceramicas,KG,0.85,MG,2021-12,True
2026-06-12,00001389,"Placa de ceramica para piso, esmaltada premium, PEI 4",M2,24.87,MG,2021-12,True
2026-06-12,00000088,Pedreiro (horista),H,17.91,MG,2021-12,True
2026-06-12,00006111,Servente de pedreiro (horista),H,12.72,MG,2021-12,True
2026-06-12,00000120,Pintor (horista),H,17.11,MG,2021-12,True
2026-06-12,00000246,Eletricista (horista),H,18.54,MG,2021-12,True
2026-06-12,00000247,Encanador (horista),H,17.94,MG,2021-12,True
2026-06-12,00004012,Carpinteiro de formas (horista),H,17.97,MG,2021-12,True
